5217588	ISD_highres_STS092_STS092-717-28_3.JPG	[<October_2000>, <2000_in_spaceflight>]
29261833	FL_Roasting_Smores_(6198067049).jpg	[<2010>]
28440686	Kommendanthuset_i_Malmö_003.jpg	[<2013>, <September_2013>]
37444158	Easyjet_(G-EZIT),_Belfast_International,_December_2014_(01).JPG	[<December_2014>]
9418047	2006-05-22-111525_Iceland_Hveragerði.jpg	[<2006_in_Iceland>]
63616233	22.7.17_Jindrichuv_Hradec_and_Folk_Dance_338_(35711169000).jpg	[<August_2017>]
4062685	Sceau_de_Pinon,_XVème_siècle.gif	[<Medieval_art>]
68737596	20180426135DR_Dresden-Leipziger_Vorstadt_Leipziger_Str_23.jpg	[<April_2018>]
63107699	Motijheel_(27242447213).jpg	[<June_2016>]
43488095	Bulletin_de_l'Acadmie_impriale_des_sciences_de_St.-Ptersbourg_(20422516052).jpg	[<1871>]
69026868	Père-Lachaise_-_Division_89_-_Ufarte_02.jpg	[<May_2018>]
58827355	Zajezdnia_tramwajowa_Żoliborz_2017.jpg	[<April_2017>]
53086589	Log_Cabin_In_Northern_Alberta_(6679446875).jpg	[<1965>]
70415282	מלחמת_העולם_השנייה_-_בסיס_גיוס_בסרפנד-ZKlugerPhotos-00132gc-907170685122677.jpg	[<1939>]
63515146	Dinh_Chua_Temple,_Phuong_Cu_Khoi_in_2014_01.jpg	[<2014>]
44370456	15-07-31_Rocken_am_Brocken_Cosby_14.jpg	[<Rocken_am_Brocken>]
6183169	Starr_080610-8178_Ficus_benghalensis.jpg	[<2008>]
31469631	McDonnell_Douglas_DC-9-31,_New_York_Air_JP5950386.jpg	[<1981>, <April_1981>]
30582970	The_evening_rush_hour_at_YYC_(4845428395).jpg	[<2010>]
9360320	BowerMalleeTradingPost.JPG	[<January_2010>]
51349542	Kordin_III_Temples,_Paola.jpg	[<2016_in_Malta>]
37734035	Zehn_Männer_unter_einem_Baum_-_Kabinettfoto_von_W._Hornung,_Tübingen.JPG	[<1870>]
67985739	Baltimore_Book_Festival_2016_DSCN8120_(30160930645).jpg	[<Book_festival>]
11060645	Edificio_Alei-front.jpg	[<2008>, <January_2010>]
74271516	Cordoba_Capital_-_080_(30710177315).jpg	[<November_2015>]
51589876	Instagram_Takeover_-_Guided_tour_(27038525291).jpg	[<2016_in_the_European_Union>]
18228605	Strand_Road_-_Kolkata_2012-01-14_0837.JPG	[<January_2012>]
26064433	Patricroft_railway_station_(5).JPG	[<May_2013>]
51569969	TOUR_DE_TABLE_2016-09-13_AGRIFISH_(29650496015).jpg	[<2016_in_the_European_Union>, <2016_in_Slovakia>]
56927950	Monrovia,_Liberia_-_panoramio_(82).jpg	[<2013>]
47537239	First_Responders_Breakfast_at_Stan_and_Joes_(25591518715).jpg	[<March_2016>]
53925837	Certhia_familiaris_Rome_20130304.jpg	[<March_2013>]
54012578	One_of_two_fortresses_on_Rindö,_near_Vaxholm,_Sweden_-_panoramio.jpg	[<2010>]
21614051	Casă_Carol_nr._6.jpg	[<September_2012>]
11548184	Alaska_Airlines_8247.JPG	[<2010>]
18954516	20120403Ebertpark_Hockenheim2.jpg	[<2012>]
46081493	New_Year_celebrations_in_Manchester_2016_054.jpg	[<New_year_celebrations>]
17222797	Tule_Lake_Relocation_Center,_Newell,_California._Construction_of_this_War_Relocation_Authority_cent_._._._-_NARA_-_536199.jpg	[<April_1942>, <1942>]
52883146	Illa_de_Arousa_-_Porto_do_Xufre_-_01_-_Panoramica.jpg	[<November_2016>]
11413170	Diddelengerbaach_Uelzecht.jpg	[<September_2010>]
19089817	HK_Ap_Lei_Chau_Wind_Tower_Park_鴨脷洲風之谷公園_tree_白蘭_Michelia_Alba_April-2012.JPG	[<April_2012>]
62370419	2017-09-10_Friedhof_St._Georgen_an_der_Leys_(361).jpg	[<September_2017>]
5712065	Toppilansalmi_straits_in_Oulu_Oct2007.jpg	[<2007>]
65995993	Groep_IIndonesische_mannen_wordt_met_touwen_geboeid_en_onder_bewaking_afgevoerd_,_Bestanddeelnr_8806.jpg	[<1948_in_Indonesia>]
27679895	Snap_from_Lalbagh_Flower_Show_Aug_2013_8394.JPG	[<August>]
16895617	Base_américaine_d'hydravions_à_Brest_en_1918.jpg	[<1918>]
4850845	Mino-ota_Kiosk_Home.JPG	[<September_2008>]
19000654	The_National_Archives_UK_-_CO_1069-179-37.jpg	[<1890>]
43571614	Stora_Fjäderholmen_Gebäude.jpg	[<2015>, <August_2015>]
28887422	PJ's_Irish_Pub_Parramatta_NSW-2.jpg	[<2013>]
28197792	Wachtberg_Denkmal_18_Wegekreuz_Am_Nußbäumchen.jpg	[<2013>]
46712882	Parapente_Paraíso_desde_parapente._Sopó,_Colombia._20140823.JPG	[<2014>]
55129418	Arrieros_rio_uruguay_1880.jpg	[<1880_in_Argentina>]
29502311	Järvselja_kuningamänd_2013_09_2.jpg	[<2013>]
23052671	Sierra_de_Gredos_27-06-2010_18-58-42_3888x2592.jpg	[<June_2011>]
15461299	LaengetsholzBassersdorfI.png	[<May_2011>]
55124585	Август_2012_-_panoramio_(5).jpg	[<2012>]
61192464	POS17_@Kristsll-675_(35834654982).jpg	[<Positivus_Festival>]
11628995	12_международный_кузнечный_фестиваль_в_Донецке_037.jpg	[<wikicat_2010_festivals>, <September_2010>]
52235633	Часовникова_кула_Трявна.jpg	[<2013>]
45613811	The_dolmen_12_december_2015.jpg	[<Midwinter_Fair>]
16104624	&quot;Everybody_works_but.....&quot;_A_common_scene_in_the_tenements._Father_sits_around._&quot;Sometimes_I_make_$9,_sometimes_10_a..._-_NARA_-_523491.tif	[<1911>]
71110880	Château-des-Prés_-_Église_Saint-Georges_(juil_2018).jpg	[<June_2018>]
33621552	US-NY(1891)_p598_SYRACUSE,_UNIVERSITY_OF_SYRACUSE,_JOHN_CROUSE_MEMORIAL_COLLEGE.jpg	[<1891>]
74474036	2018-11-11_Offene_Kurzbahnmeisterschaften_Brandenburg_WK_25_50m_Brust_weiblich_by_Sandro_Halank–053.jpg	[<2002>]
28561614	4X-EKU_LLGB3.jpg	[<2013>, <September_2013>]
14153330	Capstan,_Langton_Matravers_Museum_-_geograph.org.uk_-_1411516.jpg	[<July_2009>]
26902502	Replica_Bristol_Scout_D_(N5419)_(6883353619).jpg	[<June_2011>, <2011>]
59272276	BRITISH_SOLDIER_WITH_A_LEWIS_MACHINE_GUN_IN_A_SHOOTING_POST_IN_THE_OLD_CITY_OF_JERUSALEM_DURING_THE_CURFEW_IMPOSED_FOLLOWING_ARAB_RIOTING_AGAINST_JEWID222-021.jpg	[<1938>]
59525325	Brudefolk_ved_Haraldssund_i_Færøerne_(DNT-119020)_(cropped).jpg	[<1898>]
50870221	Császári_és_Királyi_Katonai_Főreáliskola_(ma_Martin_Kaszárnya),_tanuszoda._Fortepan_75959.jpg	[<1912>]
15313921	Flug_Norderney_2010_PD_096.JPG	[<2010>]
61068624	Skrzyżowanie_ulic_Hlonda_i_Bernata_w_Poznaniu_-_czerwiec_2017.jpg	[<2017>]
73456463	Electronic_signage_in_Nanjing_South_Station.jpg	[<September_2018>]
43701780	Purdue_debris_(1922)_(14779963422).jpg	[<1922>]
37942028	Unidentified_in_the_City_of_London_03.JPG	[<August_2014>]
69016185	Fourth_of_July_at_Lornado_(19481108529).jpg	[<Independence_Day_(United_States)>]
18011903	Bosa_-_Torre_(7).JPG	[<2011>]
36373956	Prometheus_Rockefeller_Center_New_York_City,_May_2014_-_031.jpg	[<May_2014>]
20313212	Réservoir_Choinière_-_Centre_de_services_Choinière.jpg	[<2012>, <July_2012>]
65458935	B-13-kkt-zoom_(2419170426).jpg	[<December_2006>]
19911380	Queens_Arcade_from_Lands_Lane,_Leeds_(Taken_by_Flickr_user_on_15th_January_2012).jpg	[<January_2012>]
9303690	Hotel_in_Southampton_Row,_London_-_geograph.org.uk_-_196538.jpg	[<July_2006>]
74015526	Notable_New_Yorkers_Moses_King_352.tif	[<1899>]
38661425	Petőfi_Társaság_Koszoru.JPG	[<1933>]
55413144	1-22-17_6_feet_on_the_ground_(32109256990).jpg	[<January_2017>]
50299899	Avenue_de_Villars,_3bis.jpg	[<July_2016>]
49656409	Tilden,_Elam,_1833_(NYPL_b11652246-3943198).tiff	[<1833>]
5522205	Vancouver_Akiyama.jpg	[<2008>, <August_2008>]
74074530	Père-Lachaise_-_Division_58_-_Keszler-Petit_05.jpg	[<June_2017>]
28280211	72533_Ensemble_van_eclectische_stadswoningen.jpg	[<1911>]
58127405	Delta_Air_Lines_Boeing_767-332-ER_N1603_(30041197555).jpg	[<2016>]
10773949	Cafe,_Fleetwood_Model_Yacht_Lake_-_DSC06548.JPG	[<2010>, <June_2010>]
16960242	Lyndhurst_Memorial_Hall_002.JPG	[<2011>]
57981763	De_Wand_2017_8.jpg	[<2017>]
51632802	St-Servaasbasiliek,_oostpartij,_zuidelijk_portaal_&amp;_transeptkapel_01.jpg	[<September_2016>, <2016>]
32989753	Pri_zavezovanju_snopov,_Vrhpolje_1950.jpg	[<1950>]
69202045	Fiesta_Asia_Silver_Spring_2018_(42107570231).jpg	[<Street_fair>]
689674	Gånggrift_vid_Berg_i_Bokenäs_socken.JPG	[<2006>, <April_2006>]
43356589	Transactions_and_proceedings_(1841)_(14592138550).jpg	[<1884>]
27256468	First_African_Baptist_Church_&amp;_Parsonage,_Waycross.JPG	[<July_2013>]
33942520	Asia_Heritage_Foundation_-_Fiesta_Asia_Street_Fair_DC_2014_(14223723941).jpg	[<Street_fair>]
33935530	Sakuri_Matsuri_Japanese_Festival_DC_2014_(13858577753).jpg	[<National_Cherry_Blossom_Festival>, <2014>]
65411658	Strand_met_enkele_mensen_aan_de_rand_van_de_Dode_Zee,_Bestanddeelnr_255-5626.jpg	[<1950>]
44344243	Swapnamoy_Chakraborty_-_Kolkata_2015-10-10_5576.JPG	[<October_2015>]
61440666	Bosspoorlijn_Valea_Vaserului_2017_40.jpg	[<2017>]
53998106	Dubrovnik_-_panoramio_(12).jpg	[<June_2011>]
43453955	Breeder_and_sportsman_(1903)_(20223816119).jpg	[<1903>, <Belle_Époque>]
42983179	Ornithologie_(Page_133)_(8206226462).jpg	[<1773>]
14782100	Eeva_Kilpi_(Helsinki_Book_Fair_2008).jpg	[<Helsinki_Book_Fair>]
48478362	201604_G2334_leaves_from_Jinhua_Station.JPG	[<April_2016>]
30890700	Mallard_Male.jpg	[<July_2012>]
64684801	Père-Lachaise_-_Division_95_-_Froberger_01.jpg	[<March_2017>]
24948455	Dirtfoot_and_beancans.jpg	[<Music_in_2007>, <October_2007>]
70452390	Around_Moscow_(31659593166).jpg	[<2016>]
29006904	Schlass_Suessem_Bannenhaff-001.jpg	[<June_2012>]
57606365	Head_to_head_cab_design_through_the_decades._-_panoramio.jpg	[<2013>]
30623434	Štúrovo_6th_november_1938.jpg	[<1938>]
1625924	Tokyu_Kichijoji_2007_2.jpg	[<February_2007>]
48448234	USA_Cycling_2014_(14114378483).jpg	[<May_2014>]
43777903	Castillo_de_Almansa_18.JPG	[<2014>]
26717655	Untitled_Gulfstream_Aerospace_G-V-SP_Gulfstream_G550;_N552GA@ZRH;08.06.2011_(5832398583).jpg	[<2011>]
3350075	DixieChicksMSG062003.jpg	[<Music_in_2003>]
69967483	Aleksander_Poopuu_koos_õpilastega_1914.a_(cropped).jpg	[<1914>]
68476852	Umeyashiki-Sta-201804.JPG	[<April_2018>]
20296317	NewEnglandCourant_00001.jpg	[<1721>]
8295027	Bautzen_-_Ortenburg_(Nikolaikirche)_01_ies.jpg	[<2009>]
13895836	View_from_Yatton_Hill_to_Wigmore_Glacial_Lake_-_geograph.org.uk_-_1179710.jpg	[<November_2008>]
74009255	Église_St_Brice_Peyriat_6.jpg	[<October_2018>]
73932955	Herfst_in_Rotterdam._Ouden_van_dagen_wandelen,_Bestanddeelnr_913-0121.jpg	[<1961>]
1967338	Bahnhof_Eichen.jpg	[<2007>]
52423369	Spruner-Menke_Handatlas_1880_Karte_49.jpg	[<1880>]
44164084	La_France_illustrée_-_géographie,_histoire,_administration,_statistique_(1881)_-_Flickr.jpg	[<1881>]
45924591	Morris_Ranch_Schoolhouse.jpg	[<1893>]
51035711	1885-10-24_Briefcouvert_an_Herrn_Superintendent_Saube_in_Gartow_mit_Siegelmarke_Königliche-Preussisches_Consistorium_Stade,_Adressseite.jpg	[<1885>]
56798395	Santa_Giustina_(Padua)_-_Corridor_of_the_Martyrs_-_The_old_cage_of_St_Luc.jpg	[<June_2016>]
24031602	McDonald's,_W_Hill_Ave.,_Valdosta.JPG	[<2013>, <January_2013>]
26108238	13-05-15-plenarsaal-landtag-bawue-59.jpg	[<2013>]
64384241	The_Arba'een_Pilgrimage_is_the_world's_largest_public_gathering_that_is_held_every_year_in_Iraq._Photo_by_mostafa_meraji_22.jpg	[<Arba'een_Pilgrimage>]
62725558	Theresianische_Militärakademie,_Wiener_Neustadt_17.jpg	[<2017>]
8597966	COLLECTIE_TROPENMUSEUM_Portret_van_een_jongen_op_zijn_verjaardag_Tjitjoeroeg_TMnr_60029820.jpg	[<1924>]
2595529	Susan_Stratton_against_SPP.jpg	[<2007>, <August_2007>]
44165502	Weston-super-Mare_-_FGW_43136_in_platform_1.JPG	[<2015>, <February_2015>]
15256009	DEMF.jpg	[<Detroit_Electronic_Music_Festival>]
63380942	Chambéria_-_oct_2017_-_17.JPG	[<October_2017>]
58251726	The_Dixie_Hummingbirds_(239252818).jpg	[<Cambridge_Folk_Festival>]
26257251	StateLibQld_2_254632_Looking_towards_Red_Hill_from_a_feature_window_in_a_wall_at_Government_House,_Brisbane,_1932.jpg	[<1932>]
61517206	Christoper_Street_Day_2017,_Hamburg_23.jpg	[<2017>]
7602875	Bogside_Inn_(01),_August_2009.JPG	[<August_2009>]
50613397	Schëld_Rue_Mechtem,_Uewerdonwen-101.jpg	[<August_2016>]
36606285	OPP_Dec_1978_Police_training_020.jpg	[<1978>]
43586917	The_natural_history_of_British_birds,_or,_A_selection_of_the_most_rare,_beautiful_and_interesting_birds_which_inhabit_this_country_-_the_descriptions_from_the_Systema_naturae_of_Linnaeus_-_with_(14749454662).jpg	[<1794>]
18496796	Kölner_Rosenmontagszug-8984.jpg	[<2012>]
9770443	Saint_Patricks_Beads_Louisiana_Army_National_Guard.jpg	[<Saint_Patrick's_Day>]
7764074	Wacky_Races_-_The_Crimson_Haybailer.jpg	[<Goodwood_Festival_of_Speed>]
25971832	Schmale_Straße_5_(Quedlinburg).JPG	[<2013>]
50058455	Vigadó_téri_hajóállomás,_háttérben_az_épülő_Erzsébet_híd_és_a_Gellért-hegy._Fortepan_50712.jpg	[<1964>]
51390272	Onam_thrikkakkarappan.jpg	[<Onam>]
37472084	E129a6.jpg	[<December_2014>]
1464743	Atlas_Agena_B_with_Ranger_2_(Nov._18_1961).jpg	[<1961>, <November_1961>]
19904595	Flickr_-_brewbooks_-_Castilleja_linariifolia_(15).jpg	[<September_2010>]
31859989	Rosy_(8652819975).jpg	[<2013>]
70127206	Moscow,_Otkrytoe_Schosse_tram_loop_(21256120941).jpg	[<2015>]
73059492	Organizing_for_America_Obama_2012_Cleveland_(9388934206).jpg	[<2012>]
49849192	Capital_Pride_Parade_DC_2016_(27826245932).jpg	[<June_2016>, <Capital_Pride_(Washington,_D.C.)>]
34733725	Feature._Street_Car_Strike_BAnQ_P48S1P09154.jpg	[<1943>, <March_1943>]
53050867	Aerial_photograph_of_a_Curtiss_JN-4_in_flight._(24235790881).jpg	[<1910>]
32945521	Satellitenkommunikation_-_Satellite_communications_(14213589176).jpg	[<2014>, <May_2014>]
27826779	GateKeeper_102_(9550413688).jpg	[<August_2013>]
57107639	Großer_Garten,_Dresden_(943).jpg	[<January_2014>]
13518928	R.A.F._Station,_disused_-_geograph.org.uk_-_835327.jpg	[<June_2008>]
52080644	Ráckapu_overpass_and_column_in_Eger,_2016_Hungary.jpg	[<2016>]
749753	1086-Bingley-detail.jpg	[<Domesday_Book>]
50230780	2016194224431_2016-07-12_Fotoprobe_Nibelungen_Festspiele_Worms_Gold_-_Sven_-_1D_X_II_-_1717_-_AK8I7683_mod.jpg	[<Nibelungenfestspiele_Worms>]
13682721	Near_Bonby_-_geograph.org.uk_-_980725.jpg	[<2008>, <September_2008>]
33505068	Kullu_Townscape_with_River_Beas_-_Kullu_-_Himachal_Pradesh_-_2014-05-09_2193.JPG	[<May_2014>]
53532878	Stonehouse_(1979).jpg	[<1979>]
23625437	Fete_de_la_Musique_Brisbane_2010_(5469939970)_(2).jpg	[<Music_festival>, <Fête_de_la_Musique>]
56726813	Elecciones_Generales_Gibraltar,_26_de_noviembre_de_2015_(23242781511).jpg	[<2015>]
44221687	Fraser_House_Plaque.jpg	[<1982>]
27925398	Mater_Dolorosa_-_Schmellnricht_003.JPG	[<Mater_Dolorosa>]
33836871	George_Perez_looks_for_a_spot._(9318952301).jpg	[<Comic-con_International>]
54302409	Shinramikai_booth_at_CWT44_20161211.jpg	[<December_2016>]
13494200	Muir_Lea_Stores,_Robin_Hood's_Bay_-_geograph.org.uk_-_818275.jpg	[<May_2008>]
29868014	SC_Wiener_Neustadt_vs._SV_Grödig_2013-11-23_(32).jpg	[<2013>]
52246135	Lagny-sur-Marne_Notre-Dame-des-Ardents_700_875.jpg	[<Presentation_of_Mary>]
74664514	Ricky_Jay_by_David_Shankbone_(cropped).jpg	[<Tribeca_Film_Festival>]
40384302	Dohnaische_Straße_Pirna_in_color_119830073.jpg	[<May_2015>]
59946761	VIEW_,_®'s_-_DiDi_-_RM_-_Ð_6K_-_┼_,_MADRID_PUERTA_de_ATOCHA_EDIFICIOS_-_panoramio_(22).jpg	[<May_2015>]
39126388	Jyväskylä_-_rail_track.jpg	[<2015>]
54685985	P1050416_(6661913835).jpg	[<2012>, <2011-12_AHL_season>]
71131367	Swine_poster_(2775015843).jpg	[<Canadian_National_Exhibition>]
38202786	Synagogue_Chasseloup-Laubat_2014_(Paris)_17.jpg	[<April_2014>]
70139931	Bellingrath_Gardens_and_Home_2018_03.jpg	[<June_2018>]
42605277	Unidentified_plants_in_Italy_100.jpg	[<June_2015>]
35938187	John_Leeming_house_and_grounds,_Cote_des_Neiges_Road,_Montreal,_1859.jpg	[<1859>]
57449957	2012-09-02_BI_Ing._Günter_Tuder,_ELM_Johann_Freudenthaler_and_LM_Bgm._Franz_Größbacher_at_Feuerwehrfest_Frankenfels_(2).jpg	[<2012>]
58353100	20170428_總統主持「國軍重要高階幹部授勳暨晉任佈達授階典禮」_01m16s.jpg	[<April_2017>]
4288430	HK_RavanaGarden.JPG	[<2008>]
35368296	Biblitoeca_de_Torroella_de_Montgrí.JPG	[<August_2014>]
33947757	Lord_Mayor's_Show,_London_2006_(295237156).jpg	[<Lord_Mayor's_Show>]
14547248	'04-'06_Ford_F-150_Regular_Cab_(Les_chauds_vendredis_'10).jpg	[<2010>]
56150822	Danish_Herc_C-130J_IMG_9617_(17807027093).jpg	[<2015>]
63832331	President_Klaus_Iohannis_of_Romania_Participates_in_a_Full_Honors_Wreath_Laying_Ceremony_(34332181233).jpg	[<June_2017>]
69974482	Matsuzaki-shuku_North_Gate_02.jpg	[<June_2018>]
67771576	San_Giacomo_dall'Orio_(Venice)_-_San_Lorenzo,_San_Giuliano_e_San_Prospero,_(1581),_di_Paolo_Veronese.jpg	[<May_2017>]
68196592	Sarajevo_Alipasin-Most_2011-11-04_(40).jpg	[<November_2011>]
10010286	Wilts_&amp;_Dorset_404_HF54_KXW_rear_2.JPG	[<February_2010>]
70131576	DSC_4833_(35429097281).jpg	[<Chicago_Pride_Parade>]
1203564	Mănăstirea_Cotroceni,_1860.jpg	[<1860>]
34553977	Can_Bonet_P1490925.jpg	[<August_2014>]
34952724	Iwaya_Station.jpg	[<March_2007>, <2007>]
60643874	Sadhu_Akhara_-_Gangasagar_Fair_Transit_Camp_-_Kolkata_2016-01-09_8457.JPG	[<January_2016>]
26909416	St_Michael's_Church,_Wigan_(2).JPG	[<June_2013>]
65610318	Pawlenty,_Republican_Leadership_for_Iowa_dinner_186_(4084347389).jpg	[<November_2009>]
23819249	Detail_kolom_noord-west_zijde_schip_-_Utrecht_-_20232924_-_RCE.jpg	[<1978>]
69510326	2018-05-27_FF_USV_Jena_vs_SC_Freiburg_(Allianz-Frauen-Bundesliga)_by_Sandro_Halank–033.jpg	[<2018>]
18729968	Cable_ferry_Torquil_MacLean_-_Nova_Scotia,_Canada_-_Sept._2011.jpg	[<September_2011>, <2011>]
66292888	Bezoek_Britse_oorlogsschepen_aan_Rotterdam._Onderzeboten,_waaronder_de_HMS_Aene…,_Bestanddeelnr_903-4829.jpg	[<1949>]
31949749	El_tótem_telúrico_-_Plaza_del_Quinto_Centenario_(5420922841).jpg	[<December_2010>]
32373010	British_Polo_Day_Morocco_(14011234483).jpg	[<2014>]
32285413	Puumalansalmen_silta.jpg	[<2010>]
29681691	DSC5718_-_Flickr_-_dconvertini.jpg	[<June_2013>]
64790644	State_Museum_of_Gulag_History_(2017-12-12)_-_69.jpg	[<December_2017>]
9238752	Marstow_-_geograph.org.uk_-_135068.jpg	[<March_2006>]
71115943	Ursula_Strauss_-_2018200212518_2018-07-19_Fotoprobe_Nibelungen_Festspiele_Worms_Siegfrieds_Erben_-_Sven_-_1D_X_MK_II_-_0539_-_B70I9227.jpg	[<Nibelungenfestspiele_Worms>]
32190088	Bataitala_Bazaar_Crossing_-_Sibpur_-_Howrah_2014-04-12_0092.JPG	[<April_2014>]
7720692	Deutsches_Reichsgesetzblatt_1883_015_169.jpg	[<1883>]
4351891	João_Ferreira_Villela_com_a_Ama-de-Leite_Mônica,_1860.jpg	[<1860_in_Brazil>]
29177010	Army_Academy_R.O.C._Military_Drums_Team_Leaving_Ground_after_Performance_Completed_20131012.jpg	[<2013>]
3127911	Fresko_Druckerei_Pfister_Bamberg_1461-Rothbart.JPG	[<1460>, <15th_century>]
10351301	BattlefieldLineM25729.JPG	[<August_2009>]
17121128	OASIS_IN_THE_CITY-BLOCK_SQUARE_PARK_AT_EAST_5TH_AND_MARKET_STREETS_-_NARA_-_551452.jpg	[<June_1973>, <1973>]
35122420	Tauron_Nowa_Muzyka_2014_-_Neneh_Cherry_(04).jpg	[<Tauron_Nowa_Muzyka>]
11441466	Sandown_Grand_Hotel_bus_stop_flag_2.JPG	[<December_2009>]
48461086	Descendimieno_Trono_4.jpg	[<Holy_Week>, <Good_Friday>]
57216420	Katonah_Metro-North;_March_11,_2017_001.jpg	[<March_2017>]
24448135	Whitwell_well_dressing_display_2011_13.JPG	[<August_2011>]
29797062	Nelson_Tift_bust.JPG	[<November_2013>]
63284006	Lisboa_DSC_0320_(36839100014).jpg	[<April_2017>]
16830120	HOT_AIR_BALLOON_IS_PREPARED_FOR_AN_ASCENT_AT_THE_FIFTH_ANNUAL_OKTOBERFEST_AT_HELEN,_GEORGIA,_NEAR_ROBERTSTOWN...._-_NARA_-_557798.tif	[<Balloon_festival>, <1975>]
9892176	Hillsboro_Civic_Center_night_front_-_Hillsboro,_Oregon.JPG	[<2010>]
62088719	Nöschenröder_Straße37_wernigerode_märz2017_(34).jpg	[<2017>]
27672774	David_Newell_at_2010_New_York_Comic_Con.jpg	[<New_York_Comic_Con>]
68476196	Stanwell_Creek_Viaduct,_December_1937.png	[<1937_in_Australia>]
818245	Juli_Schlossgrabenfest_2006_3.jpg	[<Schlossgrabenfest>]
40298491	Pigmeo_in_avorio,_etruria,_325-300_ac_ca._02.JPG	[<2015>]
